Order_ID,Order_Date,Ship_Date,Year,Customer_ID,Customer_Name,Segment,Region,State,City,Country,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Inventory_Days,Unit_Cost,Selling_Price,Stock_Level,Supplier
ORD00375,26-06-2023,02-07-2023,2023,CUST1375,Rohit Jain,Corporate,West,Rajasthan,Jaipur,India,Technology,Monitor,Monitor Model 110,3927,7,0,919.87,37,429.59,561,40,Tata Suppliers
ORD00376,01-12-2023,03-12-2023,2023,CUST1376,Arjun Reddy,Consumer,West,Gujarat,Ahmedabad,India,Furniture,Table,Table Model 112,17940,6,0.15,3685.56,57,1927.24,2990,145,Tata Suppliers
ORD00377,25-06-2023,27-06-2023,2023,CUST1377,Sai Kiran,Consumer,West,Gujarat,Ahmedabad,India,Office Supplies,Pen,Pen Model 652,19308,6,0.15,1739.16,48,2445.44,3218,48,Mahindra Traders
ORD00378,26-06-2023,29-06-2023,2023,CUST1378,Suresh Babu,Corporate,North,Uttar Pradesh,Lucknow,India,Office Supplies,Pen,Pen Model 901,4587,1,0.15,291.08,32,3607.87,4587,194,Mahindra Traders
ORD00379,13-09-2023,14-09-2023,2023,CUST1379,Aditya Kumar,Corporate,South,Tamil Nadu,Chennai,India,Furniture,Chair,Chair Model 858,1960,1,0.1,651.38,11,1112.62,1960,121,ITC Supply
ORD00380,17-10-2024,21-10-2024,2024,CUST1380,Kavya R,Corporate,West,Gujarat,Ahmedabad,India,Furniture,Table,Table Model 856,39540,10,0.1,4945.8,50,3064.02,3954,74,Adani Logistics
ORD00381,24-08-2024,29-08-2024,2024,CUST1381,Neha Agarwal,Corporate,South,Telangana,Hyderabad,India,Furniture,Table,Table Model 774,1960,1,0.05,681.87,20,1180.13,1960,37,ITC Supply
ORD00382,28-08-2024,02-09-2024,2024,CUST1382,Sanjay Rao,Home Office,East,West Bengal,Kolkata,India,Office Supplies,Paper,Paper Model 907,5992,7,0.05,1612.31,50,582.87,856,71,Reliance Distributors
ORD00383,10-09-2024,11-09-2024,2024,CUST1383,Priya Sharma,Corporate,North,Punjab,Ludhiana,India,Office Supplies,Binder,Binder Model 409,9651,3,0,2099.64,47,2517.12,3217,283,Reliance Distributors
ORD00384,18-05-2024,23-05-2024,2024,CUST1384,Harini Balaji,Home Office,South,Karnataka,Bengaluru,India,Office Supplies,Binder,Binder Model 877,12996,9,0.05,5141.43,19,800.53,1444,205,Tata Suppliers
ORD00385,26-02-2023,28-02-2023,2023,CUST1385,Harini Balaji,Corporate,South,Karnataka,Bengaluru,India,Office Supplies,Binder,Binder Model 922,14061,3,0.05,5119.32,8,2746.21,4687,237,Reliance Distributors
ORD00386,08-09-2024,14-09-2024,2024,CUST1386,Vivaan Patel,Consumer,West,Rajasthan,Jaipur,India,Furniture,Chair,Chair Model 892,13111,7,0.2,1217.72,5,1324.44,1873,194,Reliance Distributors
ORD00387,31-08-2023,05-09-2023,2023,CUST1387,Kavya R,Home Office,West,Maharashtra,Mumbai,India,Office Supplies,Paper,Paper Model 212,6128,4,0.05,955.92,64,1216.42,1532,130,Mahindra Traders
ORD00388,10-03-2024,15-03-2024,2024,CUST1388,Sai Kiran,Corporate,South,Telangana,Hyderabad,India,Technology,Printer,Printer Model 571,1340,2,0.2,108,26,482,670,130,Adani Logistics
ORD00389,11-12-2023,15-12-2023,2023,CUST1389,Pooja Singh,Consumer,North,Delhi,New Delhi,India,Technology,Laptop,Laptop Model 750,21140,7,0.2,2980.81,32,1990.17,3020,248,Tata Suppliers
ORD00390,26-05-2023,28-05-2023,2023,CUST1390,Manoj Kumar,Home Office,West,Maharashtra,Mumbai,India,Office Supplies,Binder,Binder Model 597,10563,3,0.15,950.85,65,2675.9,3521,161,ITC Supply
ORD00391,14-06-2024,16-06-2024,2024,CUST1391,Akash Yadav,Corporate,East,Assam,Guwahati,India,Office Supplies,Paper,Paper Model 171,13374,9,0.05,5104.53,56,844.53,1486,71,Mahindra Traders
ORD00392,11-03-2024,14-03-2024,2024,CUST1392,Vivaan Patel,Home Office,West,Rajasthan,Jaipur,India,Office Supplies,Binder,Binder Model 588,11733,3,0.2,1326.09,50,2686.77,3911,280,ITC Supply
ORD00393,18-03-2024,23-03-2024,2024,CUST1393,Karthik Raj,Corporate,West,Maharashtra,Mumbai,India,Office Supplies,Pen,Pen Model 704,1290,1,0.1,232.89,78,928.11,1290,132,Mahindra Traders
ORD00394,10-06-2023,15-06-2023,2023,CUST1394,Keerthana S,Corporate,East,Assam,Guwahati,India,Technology,Printer,Printer Model 551,2426,2,0,717.86,68,854.07,1213,160,Mahindra Traders
ORD00395,17-06-2024,18-06-2024,2024,CUST1395,Divya Menon,Home Office,West,Rajasthan,Jaipur,India,Office Supplies,Binder,Binder Model 678,8416,8,0.1,2410,38,645.55,1052,28,Mahindra Traders
ORD00396,02-02-2024,03-02-2024,2024,CUST1396,Rahul Verma,Home Office,West,Rajasthan,Jaipur,India,Office Supplies,Paper,Paper Model 486,14110,5,0.1,2040.85,7,2131.63,2822,58,Reliance Distributors
ORD00397,03-08-2023,04-08-2023,2023,CUST1397,Kavya R,Home Office,North,Delhi,New Delhi,India,Furniture,Chair,Chair Model 209,2284,4,0.15,534.56,23,351.71,571,65,Reliance Distributors
ORD00398,20-03-2024,22-03-2024,2024,CUST1398,Pooja Singh,Consumer,South,Telangana,Hyderabad,India,Office Supplies,Binder,Binder Model 186,6041,7,0.05,1514.8,12,603.45,863,102,Tata Suppliers
ORD00399,09-02-2023,10-02-2023,2023,CUST1399,Rahul Verma,Consumer,West,Rajasthan,Jaipur,India,Office Supplies,Pen,Pen Model 723,3060,3,0.15,794.04,50,602.32,1020,121,Mahindra Traders
ORD00400,04-05-2023,08-05-2023,2023,CUST1400,Nikhil Joshi,Home Office,West,Gujarat,Ahmedabad,India,Furniture,Table,Table Model 279,16040,8,0.15,903.84,26,1591.27,2005,112,Reliance Distributors
ORD00401,26-12-2023,01-01-2024,2023,CUST1401,Rohit Jain,Consumer,South,Telangana,Hyderabad,India,Office Supplies,Pen,Pen Model 562,3701,1,0.2,193.46,61,2767.34,3701,31,Adani Logistics
ORD00402,10-10-2024,13-10-2024,2024,CUST1402,Akash Yadav,Corporate,East,Assam,Guwahati,India,Technology,Laptop,Laptop Model 260,38979,9,0.05,10750.77,87,2919.92,4331,22,Adani Logistics
ORD00403,19-12-2024,24-12-2024,2024,CUST1403,Raja Sekaran,Corporate,South,Kerala,Kochi,India,Furniture,Bookcase,Bookcase Model 591,19072,4,0.15,2248.68,79,3490.63,4768,102,Mahindra Traders
ORD00404,21-01-2024,23-01-2024,2024,CUST1404,Manoj Kumar,Home Office,West,Maharashtra,Mumbai,India,Office Supplies,Pen,Pen Model 368,4850,1,0.1,1311.59,83,3053.41,4850,192,Reliance Distributors
ORD00405,10-08-2024,15-08-2024,2024,CUST1405,Rohit Jain,Corporate,East,Odisha,Bhubaneswar,India,Technology,Printer,Printer Model 401,1321,1,0.15,144.96,80,977.89,1321,279,ITC Supply
ORD00406,22-12-2024,23-12-2024,2024,CUST1406,Vignesh Kumar,Home Office,South,Karnataka,Bengaluru,India,Technology,Printer,Printer Model 928,5155,5,0.2,165.9,37,791.62,1031,61,ITC Supply
ORD00407,26-10-2024,29-10-2024,2024,CUST1407,Sneha Nair,Corporate,South,Tamil Nadu,Chennai,India,Furniture,Bookcase,Bookcase Model 310,9285,5,0,2659.4,70,1325.12,1857,276,Adani Logistics
ORD00408,12-03-2024,17-03-2024,2024,CUST1408,Sanjay Rao,Consumer,West,Gujarat,Ahmedabad,India,Office Supplies,Binder,Binder Model 930,27804,7,0,12189.73,42,2230.61,3972,47,Adani Logistics
ORD00409,07-07-2024,13-07-2024,2024,CUST1409,Suresh Babu,Consumer,North,Punjab,Ludhiana,India,Office Supplies,Binder,Binder Model 188,8908,4,0.2,2152.92,15,1243.37,2227,37,Reliance Distributors
ORD00410,20-04-2024,25-04-2024,2024,CUST1410,Sai Kiran,Home Office,East,Assam,Guwahati,India,Technology,Monitor,Monitor Model 934,14555,5,0.2,2964.5,20,1735.9,2911,115,Adani Logistics
ORD00411,24-09-2023,27-09-2023,2023,CUST1411,Ananya Iyer,Consumer,North,Delhi,New Delhi,India,Technology,Printer,Printer Model 727,8596,4,0.1,1047.4,43,1672.25,2149,52,ITC Supply
ORD00412,29-06-2024,04-07-2024,2024,CUST1412,Ananya Iyer,Home Office,East,West Bengal,Kolkata,India,Technology,Printer,Printer Model 574,21296,8,0,5618.24,66,1959.72,2662,291,Reliance Distributors
ORD00413,23-09-2023,25-09-2023,2023,CUST1413,Sneha Nair,Home Office,South,Kerala,Kochi,India,Furniture,Chair,Chair Model 476,11856,3,0.15,2095.08,17,2660.84,3952,274,Adani Logistics
ORD00414,03-12-2023,05-12-2023,2023,CUST1414,Meera Krishnan,Corporate,West,Maharashtra,Mumbai,India,Furniture,Table,Table Model 691,2498,2,0.15,385.76,75,868.77,1249,111,Mahindra Traders
ORD00415,30-01-2023,02-02-2023,2023,CUST1415,Nikhil Joshi,Home Office,North,Punjab,Ludhiana,India,Technology,Printer,Printer Model 471,25008,8,0.2,1388.08,66,2327.29,3126,121,Adani Logistics
ORD00416,11-11-2024,17-11-2024,2024,CUST1416,Ananya Iyer,Home Office,North,Punjab,Ludhiana,India,Technology,Monitor,Monitor Model 700,10236,4,0.1,1102.32,13,2027.52,2559,235,Tata Suppliers
ORD00417,03-08-2023,08-08-2023,2023,CUST1417,Shreya Das,Consumer,South,Karnataka,Bengaluru,India,Office Supplies,Pen,Pen Model 297,4086,2,0,1139.76,79,1473.12,2043,20,Mahindra Traders
ORD00418,20-02-2023,24-02-2023,2023,CUST1418,Akash Yadav,Home Office,South,Kerala,Kochi,India,Furniture,Bookcase,Bookcase Model 645,4320,1,0.15,917.97,28,2754.03,4320,26,Adani Logistics
ORD00419,27-07-2023,29-07-2023,2023,CUST1419,Nikhil Joshi,Corporate,North,Delhi,New Delhi,India,Technology,Laptop,Laptop Model 514,24480,5,0.2,266.85,8,3863.43,4896,54,Adani Logistics
ORD00420,15-12-2024,19-12-2024,2024,CUST1420,Vivaan Patel,Corporate,South,Kerala,Kochi,India,Office Supplies,Paper,Paper Model 738,21581,7,0,4566.8,73,2430.6,3083,217,Reliance Distributors
ORD00421,16-01-2024,22-01-2024,2024,CUST1421,Rahul Verma,Consumer,West,Rajasthan,Jaipur,India,Technology,Printer,Printer Model 252,13134,6,0.2,2818.32,19,1281.48,2189,83,Reliance Distributors
ORD00422,13-11-2023,18-11-2023,2023,CUST1422,Sai Kiran,Consumer,South,Telangana,Hyderabad,India,Furniture,Table,Table Model 874,2007,9,0,784.62,5,135.82,223,143,Mahindra Traders
ORD00423,05-09-2023,06-09-2023,2023,CUST1423,Nikhil Joshi,Consumer,East,Assam,Guwahati,India,Furniture,Table,Table Model 563,24012,6,0,9470.82,69,2423.53,4002,142,Tata Suppliers
ORD00424,10-09-2024,12-09-2024,2024,CUST1424,Raja Sekaran,Corporate,North,Delhi,New Delhi,India,Furniture,Chair,Chair Model 175,4962,6,0.1,931.8,70,589,827,248,Reliance Distributors
ORD00425,03-12-2024,05-12-2024,2024,CUST1425,Rohit Jain,Consumer,North,Punjab,Ludhiana,India,Furniture,Table,Table Model 609,8612,2,0.15,584.82,20,3367.69,4306,100,Tata Suppliers
ORD00426,19-10-2023,24-10-2023,2023,CUST1426,Ananya Iyer,Home Office,South,Kerala,Kochi,India,Technology,Laptop,Laptop Model 314,14994,9,0.2,2232.54,60,1084.74,1666,152,ITC Supply
ORD00427,04-04-2023,06-04-2023,2023,CUST1427,Neha Agarwal,Home Office,East,West Bengal,Kolkata,India,Office Supplies,Paper,Paper Model 394,6489,7,0.05,1933.82,51,604.39,927,191,Reliance Distributors
ORD00428,30-09-2023,06-10-2023,2023,CUST1428,Aditya Kumar,Consumer,West,Maharashtra,Mumbai,India,Technology,Printer,Printer Model 656,25396,7,0,10439.45,29,2136.65,3628,154,Tata Suppliers
ORD00429,27-01-2024,01-02-2024,2024,CUST1429,Shreya Das,Home Office,East,Odisha,Bhubaneswar,India,Technology,Laptop,Laptop Model 934,37672,8,0.15,8552.08,65,2933.64,4709,84,Reliance Distributors
ORD00430,10-03-2023,14-03-2023,2023,CUST1430,Kavya R,Consumer,East,West Bengal,Kolkata,India,Office Supplies,Pen,Pen Model 908,1614,1,0.2,6.05,14,1285.15,1614,77,Mahindra Traders
ORD00431,03-09-2023,04-09-2023,2023,CUST1431,Sanjay Rao,Corporate,North,Uttar Pradesh,Lucknow,India,Office Supplies,Binder,Binder Model 265,8982,6,0.1,2230.56,61,975.54,1497,244,Reliance Distributors
ORD00432,04-01-2023,06-01-2023,2023,CUST1432,Karthik Raj,Consumer,South,Telangana,Hyderabad,India,Technology,Monitor,Monitor Model 787,6705,3,0,2824.14,33,1293.62,2235,21,Reliance Distributors
ORD00433,13-02-2023,16-02-2023,2023,CUST1433,Harini Balaji,Home Office,South,Kerala,Kochi,India,Office Supplies,Binder,Binder Model 645,44262,9,0.15,2552.22,30,3896.72,4918,179,Adani Logistics
ORD00434,29-07-2023,02-08-2023,2023,CUST1434,Divya Menon,Corporate,West,Maharashtra,Mumbai,India,Furniture,Table,Table Model 775,42120,9,0.2,107.46,69,3732.06,4680,85,Adani Logistics
ORD00435,23-01-2023,27-01-2023,2023,CUST1435,Manoj Kumar,Home Office,East,Assam,Guwahati,India,Office Supplies,Paper,Paper Model 820,4456,1,0.1,1252.37,62,2758.03,4456,211,Adani Logistics
ORD00436,02-05-2024,04-05-2024,2024,CUST1436,Kavya R,Home Office,East,Assam,Guwahati,India,Furniture,Table,Table Model 318,2520,7,0.1,577.99,62,241.43,360,203,Mahindra Traders
ORD00437,10-04-2024,13-04-2024,2024,CUST1437,Nikhil Joshi,Corporate,South,Kerala,Kochi,India,Office Supplies,Pen,Pen Model 750,8060,4,0.15,1099,51,1438,2015,28,Mahindra Traders
ORD00438,15-07-2024,16-07-2024,2024,CUST1438,Ananya Iyer,Corporate,West,Gujarat,Ahmedabad,India,Furniture,Chair,Chair Model 445,30786,7,0.1,4583.95,65,3303.35,4398,75,Reliance Distributors
ORD00439,14-05-2024,15-05-2024,2024,CUST1439,Swathi R,Corporate,West,Maharashtra,Mumbai,India,Furniture,Table,Table Model 395,1174,1,0.1,161.77,58,894.83,1174,99,Mahindra Traders
ORD00440,07-06-2023,13-06-2023,2023,CUST1440,Swathi R,Consumer,North,Uttar Pradesh,Lucknow,India,Technology,Printer,Printer Model 155,2980,5,0.05,945.05,59,377.19,596,237,Reliance Distributors
ORD00441,05-06-2023,08-06-2023,2023,CUST1441,Aarav Sharma,Corporate,South,Tamil Nadu,Chennai,India,Furniture,Table,Table Model 499,30204,9,0.2,87.75,28,2675.05,3356,214,Tata Suppliers
ORD00442,16-01-2024,17-01-2024,2024,CUST1442,Nikhil Joshi,Home Office,West,Gujarat,Ahmedabad,India,Technology,Monitor,Monitor Model 725,1643,1,0.05,648.83,34,912.02,1643,170,Tata Suppliers
ORD00443,24-07-2023,30-07-2023,2023,CUST1443,Meera Krishnan,Home Office,North,Delhi,New Delhi,India,Furniture,Bookcase,Bookcase Model 759,27370,10,0,12067.5,82,1530.25,2737,66,Adani Logistics
ORD00444,16-04-2024,17-04-2024,2024,CUST1444,Arjun Reddy,Corporate,North,Delhi,New Delhi,India,Furniture,Table,Table Model 509,21525,7,0,4830.7,35,2384.9,3075,236,Reliance Distributors
ORD00445,08-12-2023,13-12-2023,2023,CUST1445,Manoj Kumar,Home Office,North,Punjab,Ludhiana,India,Office Supplies,Paper,Paper Model 590,41454,9,0.1,11719.26,64,2843.26,4606,26,Tata Suppliers
ORD00446,10-11-2024,14-11-2024,2024,CUST1446,Rahul Verma,Consumer,East,West Bengal,Kolkata,India,Office Supplies,Pen,Pen Model 366,11838,3,0.2,129.48,61,3113.64,3946,66,Mahindra Traders
ORD00447,17-04-2024,19-04-2024,2024,CUST1447,Deepak Gupta,Corporate,South,Tamil Nadu,Chennai,India,Technology,Laptop,Laptop Model 396,9366,3,0,3201.78,49,2054.74,3122,284,Mahindra Traders
ORD00448,31-12-2024,02-01-2025,2024,CUST1448,Karthik Raj,Corporate,South,Telangana,Hyderabad,India,Technology,Printer,Printer Model 968,22660,5,0.05,7815,47,2742.4,4532,160,Mahindra Traders
ORD00449,28-03-2023,02-04-2023,2023,CUST1449,Swathi R,Consumer,West,Maharashtra,Mumbai,India,Furniture,Bookcase,Bookcase Model 446,25047,9,0.05,7962.21,25,1759.16,2783,233,Tata Suppliers
ORD00450,05-01-2024,07-01-2024,2024,CUST1450,Sneha Nair,Consumer,East,West Bengal,Kolkata,India,Technology,Monitor,Monitor Model 276,17816,4,0.15,3738.2,63,2851.35,4454,104,Mahindra Traders
ORD00451,01-03-2023,02-03-2023,2023,CUST1451,Keerthana S,Consumer,East,West Bengal,Kolkata,India,Furniture,Bookcase,Bookcase Model 654,3115,7,0.15,509.46,27,305.47,445,54,Reliance Distributors
ORD00452,11-12-2024,13-12-2024,2024,CUST1452,Pooja Singh,Home Office,West,Rajasthan,Jaipur,India,Office Supplies,Paper,Paper Model 647,15060,10,0.2,490.7,22,1155.73,1506,267,Adani Logistics
ORD00453,24-04-2023,26-04-2023,2023,CUST1453,Rohit Jain,Consumer,West,Gujarat,Ahmedabad,India,Furniture,Bookcase,Bookcase Model 787,18296,4,0.2,971.96,61,3416.21,4574,183,Adani Logistics
ORD00454,10-05-2023,13-05-2023,2023,CUST1454,Vivaan Patel,Home Office,East,Odisha,Bhubaneswar,India,Office Supplies,Paper,Paper Model 805,972,1,0,288.72,70,683.28,972,95,Mahindra Traders
ORD00455,13-03-2023,15-03-2023,2023,CUST1455,Swathi R,Consumer,South,Tamil Nadu,Chennai,India,Office Supplies,Paper,Paper Model 307,6496,8,0.15,1083.6,45,554.75,812,193,Adani Logistics
ORD00456,27-01-2023,29-01-2023,2023,CUST1456,Pooja Singh,Home Office,West,Gujarat,Ahmedabad,India,Technology,Laptop,Laptop Model 385,1089,1,0,446.58,43,642.42,1089,64,Reliance Distributors
ORD00457,26-03-2024,31-03-2024,2024,CUST1457,Shreya Das,Home Office,West,Rajasthan,Jaipur,India,Technology,Laptop,Laptop Model 665,9820,5,0.1,3212.4,66,1125.12,1964,93,ITC Supply
ORD00458,17-12-2024,22-12-2024,2024,CUST1458,Sanjay Rao,Home Office,East,Odisha,Bhubaneswar,India,Furniture,Chair,Chair Model 353,9612,4,0.1,1574.32,22,1769.12,2403,176,ITC Supply
ORD00459,16-02-2023,18-02-2023,2023,CUST1459,Aarav Sharma,Home Office,South,Karnataka,Bengaluru,India,Furniture,Table,Table Model 871,34208,8,0.1,7685.92,50,2887.66,4276,225,Reliance Distributors
ORD00460,13-06-2023,16-06-2023,2023,CUST1460,Rahul Verma,Corporate,East,Assam,Guwahati,India,Office Supplies,Binder,Binder Model 618,13191,3,0.05,3874.65,31,2885.6,4397,121,Reliance Distributors
ORD00461,28-12-2023,02-01-2024,2023,CUST1461,Rohit Jain,Consumer,South,Kerala,Kochi,India,Furniture,Table,Table Model 423,8102,2,0.1,2072.32,60,2609.74,4051,20,Mahindra Traders
ORD00462,18-09-2023,20-09-2023,2023,CUST1462,Nikhil Joshi,Home Office,North,Uttar Pradesh,Lucknow,India,Technology,Printer,Printer Model 547,7332,2,0.15,1399.16,29,2416.52,3666,71,Reliance Distributors
ORD00463,26-02-2024,28-02-2024,2024,CUST1463,Rahul Verma,Home Office,North,Punjab,Ludhiana,India,Technology,Monitor,Monitor Model 691,22946,7,0.1,7176.89,29,1924.93,3278,102,ITC Supply
ORD00464,23-08-2024,28-08-2024,2024,CUST1464,Swathi R,Consumer,North,Punjab,Ludhiana,India,Office Supplies,Pen,Pen Model 554,7296,8,0,1495.12,9,725.11,912,72,Adani Logistics
ORD00465,21-03-2024,23-03-2024,2024,CUST1465,Lakshmi Devi,Consumer,West,Rajasthan,Jaipur,India,Office Supplies,Pen,Pen Model 591,19168,4,0.05,4560.92,13,3412.17,4792,100,Mahindra Traders
ORD00466,07-06-2023,10-06-2023,2023,CUST1466,Sneha Nair,Consumer,South,Tamil Nadu,Chennai,India,Office Supplies,Paper,Paper Model 369,8536,4,0.05,3235,67,1218.55,2134,113,Mahindra Traders
ORD00467,01-01-2023,04-01-2023,2023,CUST1467,Arjun Reddy,Corporate,East,West Bengal,Kolkata,India,Furniture,Chair,Chair Model 867,7238,7,0.05,1332.94,18,791.88,1034,251,ITC Supply
ORD00468,24-01-2023,26-01-2023,2023,CUST1468,Pooja Singh,Corporate,North,Punjab,Ludhiana,India,Technology,Printer,Printer Model 174,24311,7,0.2,3692.5,84,2250.9,3473,282,ITC Supply
ORD00469,24-11-2024,28-11-2024,2024,CUST1469,Vignesh Kumar,Home Office,East,Odisha,Bhubaneswar,India,Technology,Printer,Printer Model 350,12803,7,0,3969.84,76,1261.88,1829,280,Tata Suppliers
ORD00470,23-03-2023,29-03-2023,2023,CUST1470,Suresh Babu,Consumer,West,Gujarat,Ahmedabad,India,Technology,Laptop,Laptop Model 995,20495,5,0.05,3878.25,43,3118.4,4099,242,Reliance Distributors
ORD00471,27-05-2023,02-06-2023,2023,CUST1471,Meera Krishnan,Home Office,East,Assam,Guwahati,India,Technology,Monitor,Monitor Model 711,1395,5,0.15,264.5,34,184.25,279,192,Tata Suppliers
ORD00472,12-05-2023,13-05-2023,2023,CUST1472,Kavya R,Home Office,South,Kerala,Kochi,India,Technology,Printer,Printer Model 169,22855,5,0.05,8481.65,43,2646.12,4571,32,Mahindra Traders
ORD00473,22-12-2024,24-12-2024,2024,CUST1473,Pooja Singh,Corporate,East,Assam,Guwahati,India,Office Supplies,Pen,Pen Model 554,7714,7,0,2463.16,54,750.12,1102,74,ITC Supply
ORD00474,22-08-2023,26-08-2023,2023,CUST1474,Sneha Nair,Consumer,North,Punjab,Ludhiana,India,Furniture,Bookcase,Bookcase Model 700,23240,7,0.2,1421.63,10,2452.91,3320,249,Mahindra Traders
ORD00475,27-07-2023,29-07-2023,2023,CUST1475,Raja Sekaran,Consumer,East,Odisha,Bhubaneswar,India,Office Supplies,Binder,Binder Model 379,8100,6,0.2,973.5,35,917.75,1350,82,Adani Logistics
ORD00476,18-01-2023,22-01-2023,2023,CUST1476,Aditya Kumar,Consumer,South,Tamil Nadu,Chennai,India,Office Supplies,Binder,Binder Model 919,24505,5,0.15,2999.75,18,3565.9,4901,227,Mahindra Traders
ORD00477,02-06-2024,08-06-2024,2024,CUST1477,Deepak Gupta,Consumer,South,Telangana,Hyderabad,India,Furniture,Chair,Chair Model 753,6608,8,0,2928.8,15,459.9,826,66,Adani Logistics
ORD00478,19-07-2023,24-07-2023,2023,CUST1478,Sanjay Rao,Consumer,South,Karnataka,Bengaluru,India,Furniture,Table,Table Model 676,17304,8,0.2,3283.52,17,1319.96,2163,298,ITC Supply
ORD00479,09-11-2023,14-11-2023,2023,CUST1479,Kavya R,Corporate,South,Tamil Nadu,Chennai,India,Technology,Printer,Printer Model 793,9572,2,0.05,2422.66,68,3335.37,4786,168,Reliance Distributors
ORD00480,11-08-2024,15-08-2024,2024,CUST1480,Harini Balaji,Home Office,South,Kerala,Kochi,India,Furniture,Bookcase,Bookcase Model 187,15300,6,0.2,2773.86,17,1577.69,2550,284,ITC Supply
ORD00481,15-12-2023,17-12-2023,2023,CUST1481,Raja Sekaran,Home Office,West,Maharashtra,Mumbai,India,Furniture,Bookcase,Bookcase Model 380,22374,9,0.1,5739.66,81,1599.66,2486,143,ITC Supply
ORD00482,21-04-2024,24-04-2024,2024,CUST1482,Swathi R,Home Office,North,Delhi,New Delhi,India,Office Supplies,Pen,Pen Model 279,14013,3,0,6027.24,51,2661.92,4671,152,Adani Logistics
ORD00483,18-07-2023,22-07-2023,2023,CUST1483,Harini Balaji,Home Office,East,West Bengal,Kolkata,India,Office Supplies,Pen,Pen Model 641,5120,2,0,2067.92,58,1526.04,2560,42,Reliance Distributors
ORD00484,06-02-2024,10-02-2024,2024,CUST1484,Karthik Raj,Home Office,East,West Bengal,Kolkata,India,Furniture,Bookcase,Bookcase Model 505,21969,9,0.15,2974.59,29,1744.34,2441,219,Reliance Distributors
ORD00485,08-06-2024,11-06-2024,2024,CUST1485,Abhishek Mishra,Corporate,East,West Bengal,Kolkata,India,Technology,Laptop,Laptop Model 906,9348,2,0.05,1791.58,63,3544.51,4674,263,Mahindra Traders
ORD00486,16-11-2023,21-11-2023,2023,CUST1486,Rohit Jain,Home Office,West,Maharashtra,Mumbai,India,Office Supplies,Pen,Pen Model 317,4485,3,0,1843.71,66,880.43,1495,192,Tata Suppliers
ORD00487,21-06-2024,23-06-2024,2024,CUST1487,Priya Sharma,Corporate,North,Uttar Pradesh,Lucknow,India,Office Supplies,Paper,Paper Model 112,14784,6,0.1,4870.8,60,1405.8,2464,132,ITC Supply
ORD00488,22-04-2024,23-04-2024,2024,CUST1488,Aarav Sharma,Home Office,East,Assam,Guwahati,India,Furniture,Chair,Chair Model 201,3942,2,0.15,933.28,64,1208.71,1971,234,Adani Logistics
ORD00489,13-11-2024,18-11-2024,2024,CUST1489,Vivaan Patel,Consumer,South,Karnataka,Bengaluru,India,Furniture,Table,Table Model 882,2316,4,0.1,478.32,80,401.52,579,30,Adani Logistics
ORD00490,13-12-2024,17-12-2024,2024,CUST1490,Priya Sharma,Consumer,North,Punjab,Ludhiana,India,Technology,Monitor,Monitor Model 825,18216,8,0.1,4557.76,78,1479.58,2277,191,Adani Logistics
ORD00491,20-03-2024,22-03-2024,2024,CUST1491,Vivaan Patel,Corporate,West,Rajasthan,Jaipur,India,Office Supplies,Binder,Binder Model 360,4203,1,0.1,938.49,87,2844.21,4203,153,Mahindra Traders
ORD00492,16-03-2024,21-03-2024,2024,CUST1492,Rahul Verma,Consumer,East,Odisha,Bhubaneswar,India,Furniture,Table,Table Model 354,27020,10,0,7507,21,1951.3,2702,127,Reliance Distributors
ORD00493,03-08-2023,07-08-2023,2023,CUST1493,Rahul Verma,Consumer,West,Maharashtra,Mumbai,India,Furniture,Bookcase,Bookcase Model 278,32384,8,0,9458.4,62,2865.7,4048,58,Tata Suppliers
ORD00494,08-04-2024,09-04-2024,2024,CUST1494,Sai Kiran,Consumer,South,Telangana,Hyderabad,India,Office Supplies,Binder,Binder Model 700,7245,9,0.15,1753.29,57,489.44,805,141,Mahindra Traders
ORD00495,09-11-2023,15-11-2023,2023,CUST1495,Keerthana S,Corporate,East,Odisha,Bhubaneswar,India,Furniture,Chair,Chair Model 307,1584,9,0.1,539.64,33,98.44,176,191,Tata Suppliers
ORD00496,28-01-2023,29-01-2023,2023,CUST1496,Rohit Jain,Corporate,South,Telangana,Hyderabad,India,Furniture,Bookcase,Bookcase Model 112,25280,8,0,7673.28,54,2200.84,3160,153,ITC Supply
ORD00497,27-09-2024,28-09-2024,2024,CUST1497,Arjun Reddy,Corporate,East,Assam,Guwahati,India,Office Supplies,Binder,Binder Model 849,8260,2,0,2881.94,60,2689.03,4130,278,Adani Logistics
ORD00498,26-01-2023,27-01-2023,2023,CUST1498,Aarav Sharma,Corporate,East,Odisha,Bhubaneswar,India,Technology,Monitor,Monitor Model 353,34888,7,0.1,6381.2,49,3574,4984,259,ITC Supply
ORD00499,16-04-2023,19-04-2023,2023,CUST1499,Rohit Jain,Home Office,South,Kerala,Kochi,India,Furniture,Bookcase,Bookcase Model 129,18968,4,0.15,1358.52,60,3691.07,4742,255,Adani Logistics
ORD00500,11-10-2024,17-10-2024,2024,CUST1500,Nikhil Joshi,Consumer,North,Uttar Pradesh,Lucknow,India,Office Supplies,Binder,Binder Model 251,22345,5,0,6117.2,46,3245.56,4469,50,Reliance Distributors
